,Compound ID,InChIKey,SMILES,logS,logP,MW,smi
303,C207,SBNFWQZLDJGRLK-LEWJYISDSA-N,CC(=C[C@H]1[C@@H](C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)C,-5.2399998,5.7605,350.45099999999996,C C ( = C [C@H] 1 [C@@H] ( C 1 ( C ) C ) C ( = O ) O C c 1 c c c c ( c 1 ) O c 1 c c c c c 1 ) C
304,C2590,QLPNZYZWDNTQFD-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)CCc1c2cccc1)C,-5.677663758,3.6403,252.308,O C ( = O ) C ( c 1 c c c 2 c ( c 1 ) C C c 1 c 2 c c c c 1 ) C
305,C9698,QTFFLDZVWHSBKC-PHZXCRFESA-O,C[NH+]1C=CN(/C/1=C\[NH+]=O)COCC.[Cl-],0.656242929,-3.5611,220.67700000000002,C [NH+] 1 C = C N ( / C /1 = C \ [NH+] = O ) C O C C . [Cl-]
306,C1793,RJEKQCDPXXLTSK-UHFFFAOYSA-N,Brc1ccc(nc1)OCCCCCNCCSSCCNCCCCCOc1ccc(cn1)Br.Cl.Cl,-9.34170213,8.7464,709.428,Br c 1 c c c ( n c 1 ) O C C C C C N C C S S C C N C C C C C O c 1 c c c ( c n 1 ) Br . Cl . Cl
307,C8647,OBBCSXFCDPPXOL-UHFFFAOYSA-N,[O-][N+](=O)c1nccn1CC(COC)O,-0.742607087,0.32180000000000003,201.18,[O-] [N+] ( = O ) c 1 n c c n 1 C C ( C O C ) O
308,C8586,PRBLRLQZOKOQCQ-UHFFFAOYSA-N,NNCc1ccccc1.Cl,-0.809447479,2.5431,158.629,N N C c 1 c c c c c 1 . Cl
309,C3986,RUNZJJWOUSDDRH-UHFFFAOYSA-N,CCCCCCCCSCCCN1CCSC1.Cl,-4.115716338,5.2164,311.978,C C C C C C C C S C C C N 1 C C S C 1 . Cl
310,C926,KBPLFHHGFOOTCA-UHFFFAOYSA-N,CCCCCCCCO,-2.3900001,2.3392,130.22799999999998,C C C C C C C C O
311,C521,AUNGANRZJHBGPY-MBNYWOFBSA-N,OC[C@@H]([C@@H]([C@@H](Cn1c2cc(C)c(cc2nc2c1nc(=O)[nH]c2=O)C)O)O)O,-3.6800001000000004,-1.6752,376.36400000000003,O C [C@@H] ( [C@@H] ( [C@@H] ( C n 1 c 2 c c ( C ) c ( c c 2 n c 2 c 1 n c ( = O ) [nH] c 2 = O ) C ) O ) O ) O
312,C5375,SIUIZWIFPPQMHB-UHFFFAOYSA-N,CCC(COC(=O)N)(COC(=O)NC(C)C)CC,-3.1123348510000004,3.1139,260.33,C C C ( C O C ( = O ) N ) ( C O C ( = O ) N C ( C ) C ) C C
313,C9418,PPNGBUNXPYHPHB-UHFFFAOYSA-L,C[N+](CCC[n+]1ccc(cc1)C=Cc1ccccc1)(C)C.[Br-].[Br-],0.354342951,-2.7512,442.231,C [N+] ( C C C [n+] 1 c c c ( c c 1 ) C = C c 1 c c c c c 1 ) ( C ) C . [Br-] . [Br-]
314,C2859,PCZOHLXUXFIOCF-BXMDZJJMSA-N,CC[C@@H](C(=O)O[C@H]1C[C@@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)C,-5.277164463,4.1955,404.54,C C [C@@H] ( C ( = O ) O [C@H] 1 C [C@@H] ( C ) C = C 2 [C@H] 1 [C@@H] ( C C [C@@H] 1 C [C@@H] ( O ) C C ( = O ) O 1 ) [C@H] ( C = C 2 ) C ) C
315,C8854,CQOVPNPJLQNMDC-ZETCQYMHSA-N,NCCC(=O)N[C@H](C(=O)O)Cc1[nH]cnc1,-0.440324347,-0.0384,226.232,N C C C ( = O ) N [C@H] ( C ( = O ) O ) C c 1 [nH] c n c 1
316,C8201,JWDYCNIAQWPBHD-UHFFFAOYSA-N,OCC(COc1ccccc1C)O,-1.188711628,0.727,182.21599999999998,O C C ( C O c 1 c c c c c 1 C ) O
317,C3868,CBUUEQJKUQEIID-LFIBNONCSA-N,CCCCN(CC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-])CCCC,-4.1929920869999995,3.4542,324.375,C C C C N ( C C ( = O ) N / N = C / c 1 c c c ( o 1 ) [N+] ( = O ) [O-] ) C C C C
318,C4716,ZZMSHBOVYPIYOB-UHFFFAOYSA-N,O=C1NN(C(=O)C1c1ccccc1)c1ccccc1,-3.5954194310000003,2.242,252.268,O = C 1 N N ( C ( = O ) C 1 c 1 c c c c c 1 ) c 1 c c c c c 1
319,C2796,AHPNNQWLCKYVLJ-UHFFFAOYSA-N,CCN(CC(=O)N1C(C)(C)CC(CC1(C)C)c1ccccc1)CC,-5.360829983,4.2295,330.50699999999995,C C N ( C C ( = O ) N 1 C ( C ) ( C ) C C ( C C 1 ( C ) C ) c 1 c c c c c 1 ) C C
320,C9717,PALPTWOXTUVPKA-UHFFFAOYSA-M,[O-]S(=O)(=O)NC1CCCCC1.[K+],0.66289229,1.8406,217.328,[O-] S ( = O ) ( = O ) N C 1 C C C C C 1 . [K+]
321,C6489,MLZCGCGQWWRMMX-UHFFFAOYSA-N,ClCCN(C(=O)NC(C(=O)O)(C)C)N=O,-2.419991387,1.1723,237.641,Cl C C N ( C ( = O ) N C ( C ( = O ) O ) ( C ) C ) N = O
322,C1643,SJRJJKPEHAURKC-UHFFFAOYSA-N,CN1CCOCC1,1.0,-0.1137,101.147,C N 1 C C O C C 1
323,C2706,HSTXHXGDIVZVPT-UHFFFAOYSA-N,C[S+](Cc1ccccc1)Cc1ccccc1.[O-][N+](=O)[O-],-5.49782638,3.9189999999999996,291.365,C [S+] ( C c 1 c c c c c 1 ) C c 1 c c c c c 1 . [O-] [N+] ( = O ) [O-]
324,C8636,ZBEKOEYCWKIMGU-UHFFFAOYSA-N,CCN1CCNC(=O)C1=O,-0.7583196240000001,-0.7686000000000001,142.156,C C N 1 C C N C ( = O ) C 1 = O
325,C1312,KLIHWYNSISMOMR-QMMMGPOBSA-N,CC[C@@](C(C)(C)C)(O)C,-1.27,2.1935,130.22799999999998,C C [C@@] ( C ( C ) ( C ) C ) ( O ) C
326,C1775,KMDLOETUWUPGMB-GSTUHXICSA-N,Cc1cc(ccc1N/N=C/1\C(=O)C=Cc2c1cccc2)/N=N/c1ccccc1C,-9.733343394,6.2039,380.44199999999995,C c 1 c c ( c c c 1 N / N = C /1\ C ( = O ) C = C c 2 c 1 c c c c 2 ) / N = N / c 1 c c c c c 1 C
327,C400,RRNIZKPFKNDSRS-UHFFFAOYSA-N,CC(OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1)C,-4.1999998,5.8949,397.51300000000003,C C ( O P ( = S ) ( O C ( C ) C ) S C C N S ( = O ) ( = O ) c 1 c c c c c 1 ) C
328,C2479,DWYCPPAVBIZSHC-UHFFFAOYSA-N,CCCC[NH+](CCCC1(c2ccccc2)C(=O)Oc2c1cccc2)CCCC.[Cl-],-5.86551237,1.161,415.996,C C C C [NH+] ( C C C C 1 ( c 2 c c c c c 2 ) C ( = O ) O c 2 c 1 c c c c 2 ) C C C C . [Cl-]
329,C5478,DMOJNFSULCPVQA-UHFFFAOYSA-N,ClCC[NH+](CCOc1ccc(cc1)C)CC.[Cl-],-3.0534485719999997,-1.4786,278.218,Cl C C [NH+] ( C C O c 1 c c c ( c c 1 ) C ) C C . [Cl-]
330,C5923,MZZQSAPGRDBPFR-UHFFFAOYSA-N,CN1CCCC(C1)OC(=O)C(c1cccs1)(c1ccccc1)O,-2.7660434680000003,2.5593,331.4290000000001,C N 1 C C C C ( C 1 ) O C ( = O ) C ( c 1 c c c s 1 ) ( c 1 c c c c c 1 ) O
331,C2351,VLFMJVSCBCADEJ-UHFFFAOYSA-N,N(CC1CCCC1)CC1CCC(CC1)CNCC1CCCC1.Cl.Cl,-6.104942883,6.7382,379.45099999999996,N ( C C 1 C C C C 1 ) C C 1 C C C ( C C 1 ) C N C C 1 C C C C 1 . Cl . Cl
332,C7415,SXNFFTJCEYBMAS-ZROIWOOFSA-N,OCCN1CCN(CC1)CC(=O)N/N=C\c1ccc(o1)[N+](=O)[O-],-1.808166935,0.0377,325.32,O C C N 1 C C N ( C C 1 ) C C ( = O ) N / N = C \ c 1 c c c ( o 1 ) [N+] ( = O ) [O-]
333,C4956,SCJPIULIASRFNK-ODTJPNJJSA-N,ClCCN(C(=O)N[C@H]1[C@@H](OC(=O)C)O[C@@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)C)N=O,-3.416578012,0.8490000000000001,423.80300000000005,Cl C C N ( C ( = O ) N [C@H] 1 [C@@H] ( O C ( = O ) C ) O [C@@H] ( [C@H] ( [C@@H] 1 O C ( = O ) C ) O C ( = O ) C ) C ) N = O
334,C2429,VZDUQCJRCXCFKK-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cccc2)(C)C)c1ccc(cc1)C(F)(F)F)C.Cl,-5.961766435,6.3581,413.904,C N ( C C C C 1 ( O C ( c 2 c 1 c c c c 2 ) ( C ) C ) c 1 c c c ( c c 1 ) C ( F ) ( F ) F ) C . Cl
335,C3849,BRBRZCHDAPWVRY-UHFFFAOYSA-N,CC[NH+](CCC1(C2CCCCC2)C(=O)Oc2c1cccc2)CC.[Cl-],-4.207981297,-0.2575,351.911,C C [NH+] ( C C C 1 ( C 2 C C C C C 2 ) C ( = O ) O c 2 c 1 c c c c 2 ) C C . [Cl-]
336,C2920,WBJWBGGFIDYPPO-UHFFFAOYSA-N,COc1ccc2c(c1)n(CC[NH+](C)C)c1c2ccc(c1)Cl.[Cl-],-5.198094211,-0.395,339.259,C O c 1 c c c 2 c ( c 1 ) n ( C C [NH+] ( C ) C ) c 1 c 2 c c c ( c 1 ) Cl . [Cl-]
337,C1149,KIWUVOGUEXMXSV-UHFFFAOYSA-N,O=C1CSC(=S)N1,-1.77,0.4631,133.192,O = C 1 C S C ( = S ) N 1
338,C5049,IMZMKUWMOSJXDT-UHFFFAOYSA-N,OC(COc1cccc2c1c(=O)cc(o2)C(=O)O)COc1cccc2c1c(=O)cc(o2)C(=O)O,-3.348369775,2.1145,468.36699999999996,O C ( C O c 1 c c c c 2 c 1 c ( = O ) c c ( o 2 ) C ( = O ) O ) C O c 1 c c c c 2 c 1 c ( = O ) c c ( o 2 ) C ( = O ) O
339,C1708,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,CC(=O)CCCCn1c(=O)c2n(C)cnc2n(c1=O)C	,-0.56,0.193,278.307,C C ( = O ) C C C C n 1 c ( = O ) c 2 n ( C ) c n c 2 n ( c 1 = O ) C
340,C6683,GHXBWQDBWRSARY-DYWKTHLTSA-N,OP(=O)(O)O.Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C,-2.285864161,2.0897,355.366,O P ( = O ) ( O ) O . O c 1 c c c 2 c ( c 1 ) [C@] 13 C C C C [C@H] 3 [C@@H] ( C 2 ) N ( C C 1 ) C
341,C1333,KMTDMTZBNYGUNX-UHFFFAOYSA-N,OCc1ccc(cc1)C,-1.2,1.4873,122.164,O C c 1 c c c ( c c 1 ) C
342,C2175,PNUYXAYDWHIMEC-UHFFFAOYSA-N,BrCCSCCCCC(=O)NCCNC(=O)CCCCSCCBr,-6.555236839,4.5974,506.36,Br C C S C C C C C ( = O ) N C C N C ( = O ) C C C C S C C Br
343,C335,SYTBZMRGLBWNTM-JTQLQIEISA-N,OC(=O)[C@H](c1ccc(c(c1)F)c1ccccc1)C,-4.4899998,3.6808,244.261,O C ( = O ) [C@H] ( c 1 c c c ( c ( c 1 ) F ) c 1 c c c c c 1 ) C
344,C4894,LJQWYEFHNLTPBZ-UHFFFAOYSA-N,CCCCOc1c(N)cccc1C(=O)OCCN(CC)CC,-3.464659681,3.5275,308.416,C C C C O c 1 c ( N ) c c c c 1 C ( = O ) O C C N ( C C ) C C
345,C6963,LHIALLMPKJMSIQ-NSCUHMNNSA-N,Nc1nccc(n1)/C=C/c1ncc(n1C)[N+](=O)[O-],-2.112358848,1.9753,246.225,N c 1 n c c c ( n 1 ) / C = C / c 1 n c c ( n 1 C ) [N+] ( = O ) [O-]
346,C6460,WYZIGOITRAONMZ-UHFFFAOYSA-N,[O-][N+](=O)c1ncc(n1C)CCCl,-2.439616821,1.6328,189.6,[O-] [N+] ( = O ) c 1 n c c ( n 1 C ) C C Cl
347,C4377,CYGPBPUSLWHJJI-UHFFFAOYSA-N,CN(C1CCN(C1=O)c1ccccc1)CCc1ccccc1.Cl.O,-3.8241631810000003,3.7691,348.86699999999996,C N ( C 1 C C N ( C 1 = O ) c 1 c c c c c 1 ) C C c 1 c c c c c 1 . Cl . O
348,C4077,FXYIDUGIODSYAI-UHFFFAOYSA-N,Brc1cc(Br)c2c(c1)nc(o2)N,-4.060444996,3.5162,291.927,Br c 1 c c ( Br ) c 2 c ( c 1 ) n c ( o 2 ) N
349,C6086,UPAMVMOKVCRLFY-UHFFFAOYSA-N,C[NH+](C(CN1C(=O)C(C)Oc2c1cc(Cl)cc2)C)C.[Cl-],-2.665249179,-1.9441,319.2270000000001,C [NH+] ( C ( C N 1 C ( = O ) C ( C ) O c 2 c 1 c c ( Cl ) c c 2 ) C ) C . [Cl-]
350,C5377,CHLMFHKZCVSJIJ-VAWYXSNFSA-N,CCN(CCCOC(=O)/C=C/c1ccccc1)CC,-3.111896044,2.9749,261.35900000000004,C C N ( C C C O C ( = O ) / C = C / c 1 c c c c c 1 ) C C
351,C5345,PMTSPAGBAFCORP-HBUONDEYSA-N,CO[C@H]1[C@H](O)[C@H](O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]2[C@@H]3CC[C@]3([C@]2(O)CC[C@@H]3C2=CC(=O)OC2)C)C=O)O[C@H]([C@@H]1O)C,-3.137253574,2.2892,548.665,C O [C@H] 1 [C@H] ( O ) [C@H] ( O [C@H] 2 C C [C@] 3 ( [C@@H] ( C 2 ) C C [C@@H] 2 [C@@H] 3 C C [C@] 3 ( [C@] 2 ( O ) C C [C@@H] 3 C 2 = C C ( = O ) O C 2 ) C ) C = O ) O [C@H] ( [C@@H] 1 O ) C
352,C1645,UBQKCCHYAOITMY-UHFFFAOYSA-N,Oc1ccccn1,1.02,0.7872,95.0993,O c 1 c c c c n 1
353,C8526,PJMQBIMLDBAWRK-UHFFFAOYSA-N,NCCc1cc(OC)ccc1OC.Cl,-0.8754464470000001,2.7073,217.69299999999998,N C C c 1 c c ( O C ) c c c 1 O C . Cl
354,C6344,JLEMBEDQJILISF-UHFFFAOYSA-N,C=CCn1c(C)c(N(C)C)c(=O)n(c1=O)c1ccccc1,-2.51108806,1.5596,285.341,C = C C n 1 c ( C ) c ( N ( C ) C ) c ( = O ) n ( c 1 = O ) c 1 c c c c c 1
355,C2174,PURWGRLHMWOIRC-UHFFFAOYSA-N,Clc1ccc2c(c1)N(CCCN1CCN(CC1)C(=O)N)c1c(S2)cccc1,-6.5560234479999995,4.6702,402.941,Cl c 1 c c c 2 c ( c 1 ) N ( C C C N 1 C C N ( C C 1 ) C ( = O ) N ) c 1 c ( S 2 ) c c c c 1
356,C7729,FAKIVHFFVVPOKL-GQCTYLIASA-N,ONC(=O)/C=C/c1ccc(c(c1)OC)OC,-1.576426962,1.6133000000000002,223.225,O N C ( = O ) / C = C / c 1 c c c ( c ( c 1 ) O C ) O C
357,C3261,BRUIVTQOZKHRLZ-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Cl,-4.786326328,5.4332,383.954,O c 1 c c c 2 c ( c 1 ) [C@] 13 C C C C [C@H] 3 [C@@H] ( C 2 ) N ( C C 1 ) C C c 1 c c c c c 1 . Cl
358,C8887,BONORRGKLJBGRV-UHFFFAOYSA-N,CN(CCN(c1ccccn1)Cc1cccs1)C.Cl,-0.391204944,3.5133,297.847,C N ( C C N ( c 1 c c c c n 1 ) C c 1 c c c s 1 ) C . Cl
359,C8550,HETKPDLDBOPSJP-UHFFFAOYSA-N,NCCS/C(=N\CC)/N.Br.Br,-0.846595745,3.3297,309.066,N C C S / C ( = N \ C C ) / N . Br . Br
360,C1903,VOCBWIIFXDYGNZ-IXKNJLPQSA-N,CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-7.867914367999999,6.4005,400.594,C C C C C C C ( = O ) O [C@H] 1 C C [C@@H] 2 [C@] 1 ( C ) C C [C@H] 1 [C@H] 2 C C C 2 = C C ( = O ) C C [C@] 12 C
361,C5364,QERZBQVBUHVAFS-UHFFFAOYSA-N,CCC(COC(=O)C)(COC(=O)C)CC,-3.125495302,1.919,216.274,C C C ( C O C ( = O ) C ) ( C O C ( = O ) C ) C C
362,C3577,IZHBNGWJQRGLSY-AATRIKPKSA-N,CCOc1ccc(cc1)/C=C/CN1C2CCC1CN(C2)C(=O)CC,-4.463398743,3.0595,328.449,C C O c 1 c c c ( c c 1 ) / C = C / C N 1 C 2 C C C 1 C N ( C 2 ) C ( = O ) C C
363,C8404,WPFYQSJKOJNEMK-UHFFFAOYSA-N,O=C1C2C3CCC(C2C(=O)N1c1ccccc1C)O3,-0.977451928,1.7268,257.284,O = C 1 C 2 C 3 C C C ( C 2 C ( = O ) N 1 c 1 c c c c c 1 C ) O 3
364,C9515,ANSKEMFAKDVURY-UHFFFAOYSA-M,CN(CC1C2CC[N+](C1CN(C)C)(CC2)C)C.[I-],0.4349566070000001,-2.0726,367.31300000000016,C N ( C C 1 C 2 C C [N+] ( C 1 C N ( C ) C ) ( C C 2 ) C ) C . [I-]
365,C5559,OYMJHUCUQXLOTC-UHFFFAOYSA-N,CCCCC(COC(=O)N)(COC(=O)NCC#C)C,-3.00864678,2.7288,270.325,C C C C C ( C O C ( = O ) N ) ( C O C ( = O ) N C C # C ) C
366,C6135,UVJDTSQDYNCCLT-UHFFFAOYSA-M,C1CCCN(CCC1)/C=C/C=C/C=[N+]1CCCCCCC1.[Cl-],-2.637897582,1.2705,324.932,C 1 C C C N ( C C C 1 ) / C = C / C = C / C = [N+] 1 C C C C C C C 1 . [Cl-]
367,C5284,XVYHWYZYTJJECW-WLHGVMLRSA-N,O=C(C(c1ccccc1)CN1CCC1)c1ccccc1.OC(=O)/C=C/C(=O)O,-3.174872402,3.0085,381.42199999999997,O = C ( C ( c 1 c c c c c 1 ) C N 1 C C C 1 ) c 1 c c c c c 1 . O C ( = O ) / C = C / C ( = O ) O
368,C2255,HBFZMCOXWWZMGL-UHFFFAOYSA-N,CCCCCOc1ccc2c(c1)[nH]c1c2ccnc1C.Cl,-6.331752251,5.3955,304.814,C C C C C O c 1 c c c 2 c ( c 1 ) [nH] c 1 c 2 c c n c 1 C . Cl
369,C662,QBELEDRHMPMKHP-UHFFFAOYSA-N,Clc1ccccc1Br,-3.1900001000000002,3.1025,191.453,Cl c 1 c c c c c 1 Br
370,C7394,NWTFHWBGRKKUPK-UHFFFAOYSA-N,CC1CCC([NH2+]1)c1c[nH]c2c1cccc2.[Cl-],-1.822827149,0.5279,236.74,C C 1 C C C ( [NH2+] 1 ) c 1 c [nH] c 2 c 1 c c c c 2 . [Cl-]
371,C1225,MWVTWFVJZLCBMC-UHFFFAOYSA-N,n1ccc(cc1)c1ccncc1,-1.54,2.1436,156.184,n 1 c c c ( c c 1 ) c 1 c c n c c 1
372,C8445,FFTVPQUHLQBXQZ-KVUCHLLUSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@@H]1Cc3c(C(=C1C2=O)O)c(O)ccc3N(C)C)O)O)C(=O)N)C,-0.944371617,0.7303000000000001,457.476,C N ( [C@@H] 1 C ( = O ) C ( = C ( [C@@] 2 ( [C@H] 1 C [C@@H] 1 C c 3 c ( C ( = C 1 C 2 = O ) O ) c ( O ) c c c 3 N ( C ) C ) O ) O ) C ( = O ) N ) C
373,C9572,FXIHTBJWEKIXHE-UHFFFAOYSA-N,SC/C(=[NH+]\CCC[NH+]1CCOCC1)/N.[Cl-].[Cl-],0.537232245,-7.0633,290.254,S C / C ( = [NH+] \ C C C [NH+] 1 C C O C C 1 ) / N . [Cl-] . [Cl-]
374,C9847,MXTPRJXPLFGHEE-UHFFFAOYSA-N,NCCSS(=O)(=O)O,0.803541933,1.2622,157.21200000000005,N C C S S ( = O ) ( = O ) O
375,C1892,UJFIOYBFWBTUIG-UHFFFAOYSA-N,FC(c1ccccc1C[NH2+]CC12CCC(CC1)(CC2)C[NH2+]Cc1ccccc1C(F)(F)F)(F)F.[Cl-].[Cl-],-7.901725612000001,-1.1002,557.442,F C ( c 1 c c c c c 1 C [NH2+] C C 12 C C C ( C C 1 ) ( C C 2 ) C [NH2+] C c 1 c c c c c 1 C ( F ) ( F ) F ) ( F ) F . [Cl-] . [Cl-]
376,C5810,IRAKAHJFDQRYNL-UHFFFAOYSA-N,OC(=O)CCC(=O)OCn1c(=O)oc2c1cc(Cl)cc2,-2.84518934,1.6134,299.664,O C ( = O ) C C C ( = O ) O C n 1 c ( = O ) o c 2 c 1 c c ( Cl ) c c 2
377,C3651,RUMKATDUXZBMJB-UHFFFAOYSA-N,CN1C2CCC1CN(C2)C(c1ccccc1Cl)c1ccccc1,-4.387267621,4.0836,326.863,C N 1 C 2 C C C 1 C N ( C 2 ) C ( c 1 c c c c c 1 Cl ) c 1 c c c c c 1
378,C398,RIGBPMDIGYBTBJ-UHFFFAOYSA-N,O=C(NS(=O)(=O)c1ccc(cc1)C)NC1CCCCC1,-4.21,4.1782,296.385,O = C ( N S ( = O ) ( = O ) c 1 c c c ( c c 1 ) C ) N C 1 C C C C C 1
379,C212,AUYYCJSJGJYCDS-GFCCVEGCSA-N,OC(=O)[C@@H](Cc1cc(I)c(c(c1)I)Oc1ccc(c(c1)I)O)N,-5.2199998,4.6530000000000005,650.9730000000002,O C ( = O ) [C@@H] ( C c 1 c c ( I ) c ( c ( c 1 ) I ) O c 1 c c c ( c ( c 1 ) I ) O ) N
380,C7828,JWQWFYMPBWLERY-UHFFFAOYSA-N,CC(CCCC([NH3+])C)C.[Cl-],-1.510065652,-1.5529000000000002,165.704,C C ( C C C C ( [NH3+] ) C ) C . [Cl-]
381,C1263,NTIZESTWPVYFNL-UHFFFAOYSA-N,CC(CC(=O)C)C,-1.42,1.6215000000000002,100.15899999999999,C C ( C C ( = O ) C ) C
382,C2718,RTARBDNVQPTOHY-UHFFFAOYSA-N,CCCCOc1ccc(cc1C)CC(=O)N,-5.481064037,2.9019999999999997,221.295,C C C C O c 1 c c c ( c c 1 C ) C C ( = O ) N
383,C346,KWKAKUADMBZCLK-UHFFFAOYSA-N,CCCCCCC=C,-4.4400001,3.1428,112.213,C C C C C C C = C
384,C6941,KJVQYDYPDFFJMP-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)Nc1scc(n1)C,-2.129266039,3.5695,269.343,N c 1 c c c ( c c 1 ) S ( = O ) ( = O ) N c 1 s c c ( n 1 ) C
385,C4413,LTWLHRVVHNBGBR-UHFFFAOYSA-N,OCCN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2c1cccc2.Cl.Cl,-3.7930830269999998,4.3607,456.42900000000003,O C C N 1 C C N ( C C 1 ) C C C ( = O ) N 1 c 2 c c c c c 2 S c 2 c 1 c c c c 2 . Cl . Cl
386,C2457,FIADGNVRKBPQEU-UHFFFAOYSA-N,CN1CCC(=C2c3ccsc3CCc3c2cccc3)CC1,-5.900867207,4.3121,295.442,C N 1 C C C ( = C 2 c 3 c c s c 3 C C c 3 c 2 c c c c 3 ) C C 1
387,C1422,WNLRTRBMVRJNCN-UHFFFAOYSA-N,OC(=O)CCCCC(=O)O,-0.81999999,0.716,146.141,O C ( = O ) C C C C C ( = O ) O
388,C9010,KIKLDWULAZATJG-YZZSNFJZSA-M,COc1ccc2c3c1O[C@@H]1[C@@]43CC[N+]([C@H](C2)[C@@H]4C=C[C@@H]1O)(C)C.[Br-],-0.18086333100000002,-1.3915,394.30300000000005,C O c 1 c c c 2 c 3 c 1 O [C@@H] 1 [C@@] 43 C C [N+] ( [C@H] ( C 2 ) [C@@H] 4 C = C [C@@H] 1 O ) ( C ) C . [Br-]
389,C9540,RMVOJBZIVYFSOQ-MMALYQPHSA-N,[NH3+][C@H]1CC[C@@H]1S.[Cl-],0.47823630899999997,-3.3069,139.64700000000002,[NH3+] [C@H] 1 C C [C@@H] 1 S . [Cl-]
390,C154,DEKWZWCFHUABHE-HNNXBMFYSA-N,CC(=O)C[C@H](c1c(=O)oc2c(c1O)cccc2)c1ccc(cc1)Cl,-5.8400002,4.263,342.773,C C ( = O ) C [C@H] ( c 1 c ( = O ) o c 2 c ( c 1 O ) c c c c 2 ) c 1 c c c ( c c 1 ) Cl
391,C4219,IQNOBTBYHWYITG-UHFFFAOYSA-N,C[NH2+]CCCC1(OCCc2c1cccc2)c1ccccc1.[Cl-],-3.94834874,-0.5197,317.853,C [NH2+] C C C C 1 ( O C C c 2 c 1 c c c c 2 ) c 1 c c c c c 1 . [Cl-]
392,C3664,LFAXYIHYMGEIHW-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)NC(=O)c1ccc(c(c1)C)C,-4.37449017,4.0572,304.3640000000001,N c 1 c c c ( c c 1 ) S ( = O ) ( = O ) N C ( = O ) c 1 c c c ( c ( c 1 ) C ) C
393,C3112,IEPPCSKVUNZEMU-UHFFFAOYSA-N,CC(N(C(=O)c1ccco1)c1ccccc1)CN1CCC(CC1)(O)c1ccccc1.Cl,-4.967713455,5.0384,440.962,C C ( N ( C ( = O ) c 1 c c c o 1 ) c 1 c c c c c 1 ) C N 1 C C C ( C C 1 ) ( O ) c 1 c c c c c 1 . Cl
394,C6375,OAZCRIJJSHBIQW-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(cc1)OCC(CN1CCN(CC1)c1ccccc1)O.Cl.Cl,-2.494228289,4.7298,477.445,C C S ( = O ) ( = O ) c 1 c c c ( c c 1 ) O C C ( C N 1 C C N ( C C 1 ) c 1 c c c c c 1 ) O . Cl . Cl
395,C6961,KIJMVZOSUXIDEI-UHFFFAOYSA-N,COc1ncnc(c1)n1nc(cc1OC)C,-2.113966997,0.9879,220.22799999999998,C O c 1 n c n c ( c 1 ) n 1 n c ( c c 1 O C ) C
396,C2803,JWKFZZGSPJAEOR-JQRUBDMOSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C/C=C/c1ccccc1.Br,-5.345018877,6.06,440.416,O c 1 c c c 2 c ( c 1 ) [C@] 13 C C C C [C@H] 3 [C@@H] ( C 2 ) N ( C C 1 ) C / C = C / c 1 c c c c c 1 . Br
397,C249,NIHNNTQXNPWCJQ-UHFFFAOYSA-N,c1ccc2c(c1)Cc1c2cccc1,-4.9099998,3.2578,166.21900000000005,c 1 c c c 2 c ( c 1 ) C c 1 c 2 c c c c 1
398,C7449,DURULFYMVIFBIR-UHFFFAOYSA-N,OC(COc1ccc(cc1)NC(=O)C)CNC(C)C,-1.7749362309999999,1.8466,266.336,O C ( C O c 1 c c c ( c c 1 ) N C ( = O ) C ) C N C ( C ) C
399,C8810,NFDQYBUVHVRNNY-UHFFFAOYSA-N,O=C1CC(CC(=O)N1)CC(C1CC(C)(O)CC(C1=O)C)O,-0.497378282,0.4852,297.347,O = C 1 C C ( C C ( = O ) N 1 ) C C ( C 1 C C ( C ) ( O ) C C ( C 1 = O ) C ) O
400,C3996,MBGGBVCUIVRRBF-UHFFFAOYSA-N,O=C1N(c2ccccc2)N(C(=O)C1CCS(=O)c1ccccc1)c1ccccc1,-4.112885983,4.7912,404.48199999999997,O = C 1 N ( c 2 c c c c c 2 ) N ( C ( = O ) C 1 C C S ( = O ) c 1 c c c c c 1 ) c 1 c c c c c 1
