,Compound ID,InChIKey,SMILES,logS,logP,MW,smi
5733,C7038,BYJLFUFCSNYZLF-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)S(=O)(=O)CCN1CCCCC1,-2.062653425,2.9907,343.4380000000001,C O c 1 c c ( c c ( c 1 O C ) O C ) S ( = O ) ( = O ) C C N 1 C C C C C 1
5734,C3361,SXCIMUIAZXOVIR-PUCKCBAPSA-N,OCC(=O)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@H]([C@H](C2)N2CCOCC2)O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,-4.670625401000001,0.31270000000000003,613.609,O C C ( = O ) [C@@] 1 ( O ) C [C@H] ( O [C@@H] 2 O [C@@H] ( C ) [C@H] ( [C@H] ( C 2 ) N 2 C C O C C 2 ) O ) c 2 c ( C 1 ) c ( O ) c 1 c ( c 2 O ) C ( = O ) c 2 c ( C 1 = O ) c c c c 2 O C
5735,C2067,LKNZBZWIVXNDBF-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1ccc2c(c1)cccc2)(c1ccc2c(c1)cccc2)O)CC.Cl,-6.932520575,5.9159,463.996,C C N ( C C O C ( = O ) C ( c 1 c c c 2 c ( c 1 ) c c c c 2 ) ( c 1 c c c 2 c ( c 1 ) c c c c 2 ) O ) C C . Cl
5736,C5081,URGQKRKYPFAIGP-MIIBGCIDSA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)c2ccccn2)cc(c1OC)OC.Cl.Cl,-3.32538479,4.5089,484.416,C O c 1 c c ( / C = C / C ( = O ) C C N 2 C C N ( C C 2 ) c 2 c c c c n 2 ) c c ( c 1 O C ) O C . Cl . Cl
5737,C8190,PZZHMLOHNYWKIK-UHFFFAOYSA-N,OC(=O)C(c1ccccc1O)NCCNC(c1ccccc1O)C(=O)O,-1.198808962,2.0104,360.361,O C ( = O ) C ( c 1 c c c c c 1 O ) N C C N C ( c 1 c c c c c 1 O ) C ( = O ) O
5738,C480,QUQBHBRVKLEOEI-WVIDUPSYSA-N,OCC(=O)[C@H]1CC[C@H]2[C@@]31C[C@H](O[C@@H]3O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-3.8499999,2.0031,360.444,O C C ( = O ) [C@H] 1 C C [C@H] 2 [C@@] 31 C [C@H] ( O [C@@H] 3 O ) [C@H] 1 [C@H] 2 C C C 2 = C C ( = O ) C C [C@] 12 C
5739,C6734,AHCLKGZTPQXOQK-UHFFFAOYSA-N,ClCC[NH2+]CCOc1ccccc1C.[Cl-],-2.255208259,-1.82,250.165,Cl C C [NH2+] C C O c 1 c c c c c 1 C . [Cl-]
5740,C760,QBSJMKIUCUGGNG-UHFFFAOYSA-N,CNC(=O)Oc1ccccc1C(C)C,-2.8599999,2.9191000000000003,193.24200000000002,C N C ( = O ) O c 1 c c c c c 1 C ( C ) C
5741,C4903,WRLTVIOYEHUKMB-UHFFFAOYSA-N,COc1cc(ccc1OC)C1CCC2N(C1)CCCC2.Cl,-3.4525530769999997,4.1756,311.847,C O c 1 c c ( c c c 1 O C ) C 1 C C C 2 N ( C 1 ) C C C C 2 . Cl
5742,C9730,KWTQSFXGGICVPE-WCCKRBBISA-N,OC(=O)[C@H](CCCN=C(N)N)N.Cl,0.676413797,1.3548,210.662,O C ( = O ) [C@H] ( C C C N = C ( N ) N ) N . Cl
5743,C3827,IMTFBWVBFMZNED-UHFFFAOYSA-N,C[NH+](CCCC1(OCCc2c1cccc2)c1ccccc1)C.[Cl-],-4.228730243999999,-0.5684,331.88,C [NH+] ( C C C C 1 ( O C C c 2 c 1 c c c c 2 ) c 1 c c c c c 1 ) C . [Cl-]
5744,C3610,AKJDEXBCRLOVTH-UHFFFAOYSA-N,OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCOCCOC(=O)C1(CCCC1)c1ccccc1)CC,-4.4306165889999995,2.1515,525.589,O C ( = O ) C ( C C ( = O ) O ) ( C C ( = O ) O ) O . C C N ( C C O C C O C ( = O ) C 1 ( C C C C 1 ) c 1 c c c c c 1 ) C C
5745,C898,HSSBORCLYSCBJR-UHFFFAOYSA-N,Clc1cc(N)c(c(c1)C(=O)O)Cl,-2.47,2.855,206.02599999999998,Cl c 1 c c ( N ) c ( c ( c 1 ) C ( = O ) O ) Cl
5746,C551,HDWIHXWEUNVBIY-AWEZNQCLSA-N,O=S1(=O)N[C@@H](Cc2ccccc2)Nc2c1cc(c(c2)C(F)(F)F)S(=O)(=O)N,-3.5899998999999996,4.9541,421.415,O = S 1 ( = O ) N [C@@H] ( C c 2 c c c c c 2 ) N c 2 c 1 c c ( c ( c 2 ) C ( F ) ( F ) F ) S ( = O ) ( = O ) N
5747,C2260,WDQPAMHFFCXSNU-BGABXYSRSA-N,Clc1ccc(cc1)Nc1cc2nc3ccccc3n(c2c/c/1=N\C(C)C)c1ccc(cc1)Cl,-6.322660785,7.6112,473.39599999999996,Cl c 1 c c c ( c c 1 ) N c 1 c c 2 n c 3 c c c c c 3 n ( c 2 c / c /1 = N \ C ( C ) C ) c 1 c c c ( c c 1 ) Cl
5748,C3716,HVFQJWGYVXKLTE-UHFFFAOYSA-N,OC(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-4.329034587,3.4224,258.117,O C ( = O ) c 1 c c ( c c ( c 1 ) C ( F ) ( F ) F ) C ( F ) ( F ) F
5749,C2379,MGVXLAPXABNABN-UHFFFAOYSA-N,CCCN(CCOc1c(cc(cc1c1ccccc1)Br)C(=O)N)CCC,-6.059109035,5.4161,419.355,C C C N ( C C O c 1 c ( c c ( c c 1 c 1 c c c c c 1 ) Br ) C ( = O ) N ) C C C
5750,C4035,JXFXKSDXMALIDC-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)OCC(CC1CN=CC=C1c1ccccc1)O,-4.084781849,3.6289,363.45,C C C ( = O ) c 1 c c c ( c c 1 ) O C C ( C C 1 C N = C C = C 1 c 1 c c c c c 1 ) O
5751,C9758,FEBQXMFOLRVSGC-UHFFFAOYSA-N,c1ccc(cn1)CNCc1cccnc1,0.700586413,2.1573,199.252,c 1 c c c ( c n 1 ) C N C c 1 c c c n c 1
5752,C2153,WHQCHUCQKNIQEC-UHFFFAOYSA-N,CCc1oc2c(c1C(=O)c1cc(Br)c(c(c1)Br)O)cccc2,-6.626588272999999,5.4568,424.083,C C c 1 o c 2 c ( c 1 C ( = O ) c 1 c c ( Br ) c ( c ( c 1 ) Br ) O ) c c c c 2
5753,C73,AIURIRUDHVDRFQ-UHFFFAOYSA-N,Clc1ccccc1c1cc(Cl)c(c(c1Cl)Cl)Cl,-7.21,6.6206,326.433,Cl c 1 c c c c c 1 c 1 c c ( Cl ) c ( c ( c 1 Cl ) Cl ) Cl
5754,C2319,RNRHMQWZFJXKLZ-XUWXXGDYSA-N,Oc1cc(C)c(cc1[C@@H]1C[C@@H]2C([C@@]1(C)CC2)(C)C)C,-6.17425481,4.9388000000000005,258.39799999999997,O c 1 c c ( C ) c ( c c 1 [C@@H] 1 C [C@@H] 2 C ( [C@@] 1 ( C ) C C 2 ) ( C ) C ) C
5755,C5148,FTJDCBUTDLGPDM-UHFFFAOYSA-N,c1ccc(cc1)N1CCN(CC1)Cc1ccc2c(n1)cccc2.Cl.Cl,-3.278897892,5.1639,376.32300000000004,c 1 c c c ( c c 1 ) N 1 C C N ( C C 1 ) C c 1 c c c 2 c ( n 1 ) c c c c 2 . Cl . Cl
5756,C518,GFNANZIMVAIWHM-CCIMGODBSA-N,OCC(=O)[C@@]1(O)[C@H](O)C[C@@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,-3.6900001000000002,0.6205,394.434,O C C ( = O ) [C@@] 1 ( O ) [C@H] ( O ) C [C@@H] 2 [C@] 1 ( C ) C [C@@H] ( O ) [C@] 1 ( [C@H] 2 C C C 2 = C C ( = O ) C = C [C@] 12 C ) F
5757,C9016,OIICUUGPVAEJSH-UHFFFAOYSA-M,CC[N+](Cc1ccccc1Br)(C)C.[Br-],-0.164907033,0.0494,323.067,C C [N+] ( C c 1 c c c c c 1 Br ) ( C ) C . [Br-]
5758,C693,VGVRPFIJEJYOFN-UHFFFAOYSA-N,Oc1c(Cl)cc(c(c1Cl)Cl)Cl,-3.0999999,4.0058,231.891,O c 1 c ( Cl ) c c ( c ( c 1 Cl ) Cl ) Cl
5759,C6023,IJTLAEIFTBOYHR-UHFFFAOYSA-M,CCOCC(OC(=O)CCC(=O)[O-])COc1ccccc1.[Na+],-2.700064264,0.5438000000000001,318.298,C C O C C ( O C ( = O ) C C C ( = O ) [O-] ) C O c 1 c c c c c 1 . [Na+]
5760,C7534,ALFSJNBVYSQVGG-UHFFFAOYSA-N,OCC(COc1ccc(cc1)C(=O)CC)O,-1.717275616,1.0113,224.253,O C C ( C O c 1 c c c ( c c 1 ) C ( = O ) C C ) O
5761,C348,LSXKDWGTSHCFPP-UHFFFAOYSA-N,CCCCCCCBr,-4.4299998,3.3517,179.09799999999996,C C C C C C C Br
5762,C2196,SXYLQUYLIISZOT-UHFFFAOYSA-N,ClCCN(c1ccc(cc1)OC(=O)c1cccc(c1)Cl)CCCl,-6.492143199,4.8432,372.673,Cl C C N ( c 1 c c c ( c c 1 ) O C ( = O ) c 1 c c c c ( c 1 ) Cl ) C C Cl
5763,C7054,PMIAXZGCKWNUAL-UHFFFAOYSA-N,CC1N=C(OC1(C)C)Nc1ncc(s1)[N+](=O)[O-],-2.057304963,2.0483,256.282,C C 1 N = C ( O C 1 ( C ) C ) N c 1 n c c ( s 1 ) [N+] ( = O ) [O-]
5764,C2456,GWKBZIADWSOIQV-BTJKTKAUSA-N,CN1CCN(CC1)C1Cc2ccccc2Sc2c1cc(Cl)cc2.OC(=O)/C=C\C(=O)O,-5.900996916,3.9234,460.974,C N 1 C C N ( C C 1 ) C 1 C c 2 c c c c c 2 S c 2 c 1 c c ( Cl ) c c 2 . O C ( = O ) / C = C \ C ( = O ) O
5765,C4305,RUWKCARHAVFUFY-UHFFFAOYSA-L,CC[N+](CCOCC[N+](CC)(CC)CC)(CC)C.[Br-].[Br-],-3.868420247,-3.6261,420.267,C C [N+] ( C C O C C [N+] ( C C ) ( C C ) C C ) ( C C ) C . [Br-] . [Br-]
5766,C4265,WWKINABOMDPLIE-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)S(=O)(=O)N)CCBr,-3.9081836610000003,3.7113,386.103,Br C C N ( c 1 c c c ( c c 1 ) S ( = O ) ( = O ) N ) C C Br
5767,C5784,ZPOLNCDBPYJDSE-ZDUSSCGKSA-N,ClCCN(c1ccc(cc1)C[C@@H](C(=O)O)NC=O)CCCl,-2.859958905,2.7391,333.21,Cl C C N ( c 1 c c c ( c c 1 ) C [C@@H] ( C ( = O ) O ) N C = O ) C C Cl
5768,C3674,WRCITXQNXAIKLR-UHFFFAOYSA-N,OCCSCCCCCCCCCCSCCO,-4.370459254,3.5582000000000003,294.517,O C C S C C C C C C C C C C S C C O
5769,C2691,WMIAQXWVZFAYQL-UHFFFAOYSA-N,O=C1NC(=O)C(N1S(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1,-5.5109757120000005,4.2184,392.42800000000005,O = C 1 N C ( = O ) C ( N 1 S ( = O ) ( = O ) c 1 c c c c c 1 ) ( c 1 c c c c c 1 ) c 1 c c c c c 1
5770,C3190,XDHCPAIEZGPQSB-XMMWENQYSA-N,OS(=O)(=O)NC1CCCCC1.CN(CC/C=C/1\c2ccccc2CN(c2c1cccc2)C)C,-4.877054713,6.268,471.655,O S ( = O ) ( = O ) N C 1 C C C C C 1 . C N ( C C / C = C /1\ c 2 c c c c c 2 C N ( c 2 c 1 c c c c 2 ) C ) C
5771,C7165,RHAXSHUQNIEUEY-UHFFFAOYSA-N,COc1cc(C)nc(n1)n1nc(cc1OC)C,-1.9855221459999999,1.2963,234.25400000000002,C O c 1 c c ( C ) n c ( n 1 ) n 1 n c ( c c 1 O C ) C
5772,C5430,IQPDOPNOTVECJO-XLWJZTARSA-N,ClCCN(C(=O)N[C@H]1[C@H](OC(=O)C)[C@@H](COC(=O)C)O[C@H]([C@@H]1OC(=O)C)OC)N=O,-3.080090358,0.4755,453.829,Cl C C N ( C ( = O ) N [C@H] 1 [C@H] ( O C ( = O ) C ) [C@@H] ( C O C ( = O ) C ) O [C@H] ( [C@@H] 1 O C ( = O ) C ) O C ) N = O
5773,C3499,BBAOAXCNMFWVBH-UHFFFAOYSA-N,C=CCOc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-4.539277252,3.6106,317.423,C = C C O c 1 c c c ( c c 1 ) C ( = O ) O C C C N 1 C C C C C 1 C
5774,C6612,JMBQKKAJIKAWKF-UHFFFAOYSA-N,CCC1(CCC(=O)NC1=O)c1ccccc1,-2.337430298,2.0998,217.264,C C C 1 ( C C C ( = O ) N C 1 = O ) c 1 c c c c c 1
5775,C2996,INVGWHRKADIJHF-UHFFFAOYSA-N,C[n+]1cc2c3OCOc3ccc2c2c1c1cc3OCOc3cc1cc2,-5.111811964,3.4281,332.329,C [n+] 1 c c 2 c 3 O C O c 3 c c c 2 c 2 c 1 c 1 c c 3 O C O c 3 c c 1 c c 2
5776,C447,YZZVKLJKDFFSFL-UHFFFAOYSA-N,COc1c(O)c(Cl)c(c(c1Cl)Cl)Cl,-4.02,4.0144,261.91700000000003,C O c 1 c ( O ) c ( Cl ) c ( c ( c 1 Cl ) Cl ) Cl
5777,C8348,NQPJDJVGBDHCAD-UHFFFAOYSA-N,O=C1NCCCN1,-1.0339141920000001,0.34690000000000004,100.119,O = C 1 N C C C N 1
5778,C6119,GZNACENTEXAZDR-UHFFFAOYSA-M,CCCCCCCCCCCC[n+]1ccccc1.[I-],-2.650660586,1.899,375.33099999999996,C C C C C C C C C C C C [n+] 1 c c c c c 1 . [I-]
5779,C6657,QWJRGNMSAAHHJP-UHFFFAOYSA-N,CC(Cc1ccccc1)OC(=O)N,-2.307423322,2.4132,179.21599999999995,C C ( C c 1 c c c c c 1 ) O C ( = O ) N
5780,C998,MGSRCZKZVOBKFT-UHFFFAOYSA-N,Cc1ccc(c(c1)O)C(C)C,-2.22,2.824,150.218,C c 1 c c c ( c ( c 1 ) O ) C ( C ) C
5781,C4552,KXEHYHACSHCZFC-STYNFMPRSA-N,N#C[C@]1(CC[C@H](c2c1cccc2)[NH+](C)C)c1ccccc1.[Cl-],-3.693919955,-0.52032,312.836,N # C [C@] 1 ( C C [C@H] ( c 2 c 1 c c c c 2 ) [NH+] ( C ) C ) c 1 c c c c c 1 . [Cl-]
5782,C6816,INOVPKZAEASFME-UHFFFAOYSA-N,CC(NC(=O)c1ccccc1)C,-2.195740034,2.2157,163.216,C C ( N C ( = O ) c 1 c c c c c 1 ) C
5783,C6134,GNOGSFBXBWBTIG-UHFFFAOYSA-N,CC(=O)Nc1c(I)cc(c(c1I)C(=O)O)I,-2.638539181,3.23,556.862,C C ( = O ) N c 1 c ( I ) c c ( c ( c 1 I ) C ( = O ) O ) I
5784,C4313,NUKDUWOUXNVQNT-BGNBUWATSA-N,O=C(/C=C/c1ccccc1)CCN1CCN(CC1)c1ccccc1F.Cl.Cl,-3.862923962,5.2272,411.34,O = C ( / C = C / c 1 c c c c c 1 ) C C N 1 C C N ( C C 1 ) c 1 c c c c c 1 F . Cl . Cl
5785,C9248,DYDCUQKUCUHJBH-UHFFFAOYSA-N,NC1CONC1=O,0.21111212199999999,-0.5958,102.09200000000001,N C 1 C O N C 1 = O
5786,C3128,JAQPGQYDZJZOIN-LQDWTQKMSA-N,c1ccc(cc1)CNCCc1ccccc1.O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,-4.94470079,4.5994,545.692,c 1 c c c ( c c 1 ) C N C C c 1 c c c c c 1 . O = C ( C c 1 c c c c c 1 ) N [C@@H] 1 C ( = O ) N 2 [C@@H] 1 S C ( [C@@H] 2 C ( = O ) O ) ( C ) C
5787,C6914,ONASFMNNONUTBN-UHFFFAOYSA-N,CN1CCCC1c1cn(c2c1cccc2)C,-2.143525768,2.8829,214.30599999999998,C N 1 C C C C 1 c 1 c n ( c 2 c 1 c c c c 2 ) C
5788,C9480,IFKBZHDNEPYYJT-UHFFFAOYSA-L,CC[N+](CCOCC[N+]1(CC)CCCC1)(C)C.[Br-].[Br-],0.393370395,-4.3034,404.225,C C [N+] ( C C O C C [N+] 1 ( C C ) C C C C 1 ) ( C ) C . [Br-] . [Br-]
5789,C4727,LLQAOIITXFNWED-UHFFFAOYSA-N,N#CC(=NNc1ccc(cc1)Cl)C#N,-3.588719249,2.2280599999999997,204.61599999999999,N # C C ( = N N c 1 c c c ( c c 1 ) Cl ) C # N
5790,C4580,JAGDGWYCWWBCLL-UHFFFAOYSA-N,CCCC(COC(=O)NCC)(COC(=O)NCC)C,-3.674894368,3.0668,274.357,C C C C ( C O C ( = O ) N C C ) ( C O C ( = O ) N C C ) C
5791,C3367,KYWMWUUMCDZISK-UHFFFAOYSA-N,NC1=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,-4.664614005,3.0958,357.1,N C 1 = N C ( N C 1 ( C ( F ) ( F ) F ) C ( F ) ( F ) F ) ( C ( F ) ( F ) F ) C ( F ) ( F ) F
5792,C7856,CGWKQCYAMPDEGC-UHFFFAOYSA-N,BrC1CS(=O)(=O)CC1Br,-1.487330615,2.0226,277.962,Br C 1 C S ( = O ) ( = O ) C C 1 Br
5793,C1344,AWIJPALBOQNRBS-UHFFFAOYSA-N,COc1cnc2c(n1)cncn2,-1.14,0.4284,162.149,C O c 1 c n c 2 c ( n 1 ) c n c n 2
5794,C1114,SLRCCWJSBJZJBV-BYNSBNAKSA-N,C1CC[C@H]2N(C1)C[C@@H]1C[C@H]2CN2[C@@H]1CCCC2,-1.89,2.2209,234.38,C 1 C C [C@H] 2 N ( C 1 ) C [C@@H] 1 C [C@H] 2 C N 2 [C@@H] 1 C C C C 2
5795,C7149,CULQSUABDCVMTA-UHFFFAOYSA-N,CCOC(=O)Oc1ccccc1C(=O)O,-1.998319264,1.9201,210.183,C C O C ( = O ) O c 1 c c c c c 1 C ( = O ) O
5796,C2163,BANLNYYTSYHBAP-UHFFFAOYSA-N,CCCCOC(=O)CC(=CC(=O)OCCCC)C(=O)OCCCC,-6.58275132,3.3328,342.42699999999996,C C C C O C ( = O ) C C ( = C C ( = O ) O C C C C ) C ( = O ) O C C C C
5797,C5526,CQNGHORGWAQCJI-FLCXFYETSA-N,Oc1cc(C)c2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C.Cl,-3.022973235,4.1287,307.858,O c 1 c c ( C ) c 2 c ( c 1 ) [C@] 13 C C C C [C@H] 3 [C@@H] ( C 2 ) N ( C C 1 ) C . Cl
5798,C1042,HEZNVIYQEUHLNI-UHFFFAOYSA-N,CCSCc1ccccc1OC(=O)NC,-2.0899999,3.0488,225.30700000000002,C C S C c 1 c c c c c 1 O C ( = O ) N C
5799,C6903,PONPPNYZKHNPKZ-RYBWXQSLSA-N,CO[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](O[C@@H]([C@@H]([C@@H]2O)O)C)Oc2cccc3c2c2oc(=O)c4c5c2c(c3O)c(=O)oc5ccc4C)O[C@@H]([C@@H]1O)C,-2.147427579,1.3698,640.5880000000002,C O [C@@H] 1 [C@@H] ( O ) [C@@H] ( O [C@H] 2 [C@@H] ( O [C@@H] ( [C@@H] ( [C@@H] 2 O ) O ) C ) O c 2 c c c c 3 c 2 c 2 o c ( = O ) c 4 c 5 c 2 c ( c 3 O ) c ( = O ) o c 5 c c c 4 C ) O [C@@H] ( [C@@H] 1 O ) C
5800,C9502,OVXQHPWHMXOFRD-UHFFFAOYSA-M,CCOP(=O)(SCC[N+](C)(C)C)OCC.[I-],0.416546156,-0.3891,383.227,C C O P ( = O ) ( S C C [N+] ( C ) ( C ) C ) O C C . [I-]
5801,C4210,BEZZFPOZAYTVHN-UHFFFAOYSA-N,COC(=O)Nc1nc2c([nH]1)cc(cc2)S(=O)c1ccccc1,-3.9564612930000003,3.8466,315.347,C O C ( = O ) N c 1 n c 2 c ( [nH] 1 ) c c ( c c 2 ) S ( = O ) c 1 c c c c c 1
5802,C4782,KYRVNWMVYQXFEU-UHFFFAOYSA-N,COC(=O)Nc1nc2c([nH]1)cc(cc2)C(=O)c1cccs1,-3.555783955,3.1067,301.32,C O C ( = O ) N c 1 n c 2 c ( [nH] 1 ) c c ( c c 2 ) C ( = O ) c 1 c c c s 1
5803,C1072,DSSYKIVIOFKYAU-OIBJUYFYSA-N,O=C1C[C@H]2C([C@]1(C)CC2)(C)C,-1.99,2.4017,152.233,O = C 1 C [C@H] 2 C ( [C@] 1 ( C ) C C 2 ) ( C ) C
5804,C3257,SSFVDURSAGMHMD-UHFFFAOYSA-N,Clc1ccc(cc1)C(c1ccc(cc1)Cl)OCC[NH2+]N1CCOCC1.[Cl-],-4.789051882,-0.1481,417.75699999999995,Cl c 1 c c c ( c c 1 ) C ( c 1 c c c ( c c 1 ) Cl ) O C C [NH2+] N 1 C C O C C 1 . [Cl-]
5805,C1699,ZPUCINDJVBIVPJ-LJISPDSOSA-N,COC(=O)[C@H]1[C@H](C[C@H]2N([C@@H]1CC2)C)OC(=O)c1ccccc1	,-2.25,1.8056,303.353,C O C ( = O ) [C@H] 1 [C@H] ( C [C@H] 2 N ( [C@@H] 1 C C 2 ) C ) O C ( = O ) c 1 c c c c c 1
5806,C7436,PWDDDZZOGAIYGD-UHFFFAOYSA-N,ClCCN1CC2CCC(C1)N2C(=O)CC,-1.787927496,1.1862,230.734,Cl C C N 1 C C 2 C C C ( C 1 ) N 2 C ( = O ) C C
5807,C9492,MCILYHVMCGKQGR-UHFFFAOYSA-L,CC[N+](CCOCCC[N+](C)(C)C)(CC)C.[Br-].[Br-],0.406470265,-4.4063,392.214,C C [N+] ( C C O C C C [N+] ( C ) ( C ) C ) ( C C ) C . [Br-] . [Br-]
5808,C5961,XJLXINKUBYWONI-NNYOXOHSSA-N,O[C@@H]1[C@H](O)[C@H](O[C@H]1[n+]1cccc(c1)C(=O)N)COP(=O)(OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)OP(=O)(O)O)n1cnc2c1ncnc2N)O)[O-],-2.743474726,-1.1792,743.405,O [C@@H] 1 [C@H] ( O ) [C@H] ( O [C@H] 1 [n+] 1 c c c c ( c 1 ) C ( = O ) N ) C O P ( = O ) ( O P ( = O ) ( O C [C@H] 1 O [C@H] ( [C@@H] ( [C@@H] 1 O ) O P ( = O ) ( O ) O ) n 1 c n c 2 c 1 n c n c 2 N ) O ) [O-]
5809,C3072,HCTBJOARGXIKTD-UHFFFAOYSA-N,O=C1NC(CC2(O1)CCN(CC2)CCCC(=O)c1ccc(cc1)F)c1ccccc1.Cl,-5.019828142,5.5631,446.94199999999995,O = C 1 N C ( C C 2 ( O 1 ) C C N ( C C 2 ) C C C C ( = O ) c 1 c c c ( c c 1 ) F ) c 1 c c c c c 1 . Cl
5810,C6560,JCDVXGPHXXODML-UHFFFAOYSA-N,N/C(=N\CCCOCc1ccccc1)/CSS(=O)(=O)O,-2.366260689,3.2676,318.4120000000001,N / C ( = N \ C C C O C c 1 c c c c c 1 ) / C S S ( = O ) ( = O ) O
5811,C3318,LUSHIYVPITXVAK-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCC(c1ccccc1)(c1ccccc1)c1ccccc1,-4.710369334,6.0084,427.58,O S ( = O ) ( = O ) S C C N C C C ( c 1 c c c c c 1 ) ( c 1 c c c c c 1 ) c 1 c c c c c 1
5812,C7814,IDQSAFVVLDCEBJ-UHFFFAOYSA-N,CCC(NC)(CC)CC.Cl,-1.518631896,3.3675,165.704,C C C ( N C ) ( C C ) C C . Cl
5813,C3600,ZUXABONWMNSFBN-UHFFFAOYSA-N,CN1CCN(CC1)C1=c2ccccc2=Nc2c(N1)cc(Cl)cc2,-4.443911935,1.4793,326.823,C N 1 C C N ( C C 1 ) C 1 = c 2 c c c c c 2 = N c 2 c ( N 1 ) c c ( Cl ) c c 2
5814,C3169,XAPRFLSJBSXESP-UHFFFAOYSA-N,OC(=O)c1c(O)c(nc2c1cccc2)c1ccccc1,-4.903725699,3.3056,265.263,O C ( = O ) c 1 c ( O ) c ( n c 2 c 1 c c c c 2 ) c 1 c c c c c 1
5815,C7884,XXANNZJIZQTCBP-UHFFFAOYSA-N,COc1c2CN(C)CCc2cc2c1OCO2,-1.466373261,1.3497,221.252,C O c 1 c 2 C N ( C ) C C c 2 c c 2 c 1 O C O 2
5816,C5326,NKUIGIUMTOAMIW-UHFFFAOYSA-N,O=Cc1csc(n1)c1ccc(s1)[N+](=O)[O-],-3.147669112,3.1155,240.25900000000001,O = C c 1 c s c ( n 1 ) c 1 c c c ( s 1 ) [N+] ( = O ) [O-]
5817,C9499,DFSBPMGFJCFTFQ-UHFFFAOYSA-L,C[N+](CCC[n+]1ccc2c(c1)cccc2)(C)C.[Br-].[Br-],0.40875392899999996,-3.7684,390.157,C [N+] ( C C C [n+] 1 c c c 2 c ( c 1 ) c c c c 2 ) ( C ) C . [Br-] . [Br-]
5818,C6057,UFNLPKGIMRMNLG-UHFFFAOYSA-N,ClCCSCC(=O)NCCNC(=O)CSCCCl,-2.680207845,1.9446,333.298,Cl C C S C C ( = O ) N C C N C ( = O ) C S C C Cl
5819,C1936,IKXBIIHSAINQQA-UHFFFAOYSA-N,CCC(c1cccc2c1cccc2)(CC[NH+](CC=C(C)C)CC=C(C)C)C#N.[Cl-],-7.55696867,2.22258,411.022,C C C ( c 1 c c c c 2 c 1 c c c c 2 ) ( C C [NH+] ( C C = C ( C ) C ) C C = C ( C ) C ) C # N . [Cl-]
5820,C2964,BPGOVPPTXCAFFA-UHFFFAOYSA-N,CCN(CCCNc1nc(c(o1)c1ccccc1)c1ccccc1)CC,-5.147220495,5.2254,349.469,C C N ( C C C N c 1 n c ( c ( o 1 ) c 1 c c c c c 1 ) c 1 c c c c c 1 ) C C
5821,C3590,YNCCSLHZEPXXGW-UHFFFAOYSA-L,CC[N+]1(CCOCC[N+]2(CC)CCCC2)CCCC1.[Br-].[Br-],-4.45476312,-3.8104,430.26199999999994,C C [N+] 1 ( C C O C C [N+] 2 ( C C ) C C C C 2 ) C C C C 1 . [Br-] . [Br-]
5822,C3605,RIAFEOJNYOXQED-UHFFFAOYSA-M,C(=C/C=[N+]/1\CCC(CC1)c1ccccc1)C=CN1CCC(CC1)c1ccccc1.[Cl-],-4.439616443,2.4975,421.017,C ( = C / C = [N+] /1\ C C C ( C C 1 ) c 1 c c c c c 1 ) C = C N 1 C C C ( C C 1 ) c 1 c c c c c 1 . [Cl-]
5823,C1955,NAPSCFZYZVSQHF-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCN(C)C,-7.455306311,6.8095,297.562,C C C C C C C C C C C C C C C C C C N ( C ) C
5824,C5367,NIQMFMMHMRRKLU-UHFFFAOYSA-N,CN1CCC(C1)OC(=O)Nc1c(C)cccc1Cl,-3.123982559,2.9119,268.73900000000003,C N 1 C C C ( C 1 ) O C ( = O ) N c 1 c ( C ) c c c c 1 Cl
5825,C3457,LMPUTVDYONLZKF-OCIYDRMTSA-N,C=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)OC)CCCC2.Br,-4.57789833,4.8356,378.346,C = C C N 1 C C [C@@] 23 [C@H] ( [C@H] 1 C c 1 c 3 c c ( c c 1 ) O C ) C C C C 2 . Br
